Career Level,Experience Level,Country,Industry,Last login date,total_friend_count,profile_avatar_created,Level,Role,App
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Nigeria,GAS,29/09/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,29/09/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",02/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,iOS
Educator,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Educator,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,Y,YES! Member,Subscriber,Android
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,Y,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,Y,YES! Member,Subscriber,Android
Mid-Level Industry Professional,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,Y,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,GAS,02/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,GAS,02/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,OIL AND GAS,02/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",02/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,Y,YES! Member,Subscriber,iOS
Training/Initiative Provider,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Training/Initiative Provider,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,02/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Educator,10 Years+,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",03/10/2023,,Y,YES! Member,Subscriber,iOS
Educator,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,Y,YES! Member,Subscriber,N/A
Educator,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,Android
Entrepreneur,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,Android
Mid-Level Industry Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,Y,YES! Member,Subscriber,N/A
Senior Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",03/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,03/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,03/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,Android
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/10/2023,,,YES! Member,Subscriber,N/A
Training/Initiative Provider,10 Years+,Nigeria,OIL AND GAS,03/10/2023,,Y,YES! Member,Subscriber,iOS
Early Career Professional,2-5 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,iOS
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Educator,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,GAS,06/10/2023,,Y,YES! Member,Subscriber,Android
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,10 Years+,Nigeria,OIL AND GAS,06/10/2023,,,YES! Member,Subscriber,Android
Mid-Level Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,06/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,Y,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,06/10/2023,,,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",16/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,iOS
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Educator,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",16/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",16/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,Android
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Nigeria,GAS,16/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,16/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,Android
Student,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,16/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,GAS,18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,iOS
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Educator,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",18/10/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,Android
Mid-Level Industry Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,18/10/2023,,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,18/10/2023,,,YES! Member,Subscriber,N/A
Training/Initiative Provider,Graduate/No Experience,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",18/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",22/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,GAS,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,iOS
Entrepreneur,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",22/10/2023,,,YES! Member,Subscriber,N/A
Senior Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Student,2-5 Years,Nigeria,GAS,22/10/2023,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",22/10/2023,,Y,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,22/10/2023,,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,"ENGINEERING, PROCUREMENT, CONSTRUCTION (EPC)",30/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",30/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Educator,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,GAS,30/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,Android
Entrepreneur,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Senior Industry Professional,5-10 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,GAS,30/10/2023,,,YES! Member,Subscriber,iOS
Student,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",30/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,30/10/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",24/11/2023,,Y,YES! Member,Subscriber,iOS
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,Android
Early Career Professional,2-5 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Nigeria,"STATE OWNED ENTERPRISES (SOE, UTILITY, ETC)",24/11/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,Y,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,,YES! Member,Subscriber,Android
Entrepreneur,Graduate/No Experience,Nigeria,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/11/2023,,,YES! Member,Subscriber,N/A
